OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,* CAL FIRE Unit,County,Incident Start Date,* Structure Type,Structure Category,* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude,Structure Age,Log Assessed Value,Fire Risk Score,Month,Fire Season Category,Month Name
4585,Destroyed (>50%),0.0,Oro Vista ,Drive,Butte County,BTU,Butte,2020-09-09 00:00:00,Motor Home,Single Residence,Other,No Eaves,"Mesh Screen > 1/8""""",Other,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,3294.0,1900.0,No Address Available,39.5995373977516,-121.357728643296,120.0,8.100161446936607,2.8,9,Moderate Season,September
17457,No Damage,3985.0,Sierra Vista ,Drive,Solano County,LNU,Solano,2020-08-16 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,468663.0,1973.0,3985 SIERRA VISTA DR VACAVILLE CA 95688,38.4305703934326,-122.006625233509,47.0,13.057641372768023,3.8,8,Peak Fire Season,August
7141,No Damage,58824.0,Dowville East ,Lane,Fresno County,FKU,Fresno,2020-09-04 00:00:00,Single Family Residence Multi Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0.0,1964.0, LAKESHORE CA 93634,37.2339607393659,-119.238151293287,56.0,0.0,3.8,9,Moderate Season,September
110334,No Damage,581.0,Buena Loma,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,Unknown,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,300543.0,1948.0,"581 BUENA LOMA ST, ALTADENA, CA 91001",34.1828536,-118.1385148,77.0,12.613349444867604,4.8,1,Peak Fire Season,January
42871,Destroyed (>50%),6594.0,Ridgecrest,Drive,Paradise Northwest B,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Combustible,112561.0,1973.0,8594  RIDGECREST DR   PARADISE CA 95969,39.7832462386992,-121.602767674697,45.0,11.631259459931767,4.3,11,Peak Fire Season,November
84039,Destroyed (>50%),210.0,Mill,Street,Greenville,LMU,Plumas,2021-07-13 00:00:00,Single Family Residence Single Story,Single Residence,Metal,Unknown,Unknown,Wood,Single Pane,No Deck/Porch,Wood,Combustible,Non Combustible,18131.0,1964.0,210 MILL ST GREENVILLE CA 95947,40.1397290004338,-120.952866445501,57.0,9.80543361206074,2.7,7,Moderate Season,July
43734,Destroyed (>50%),1420.0,Pine Creek,Way,Paradise Central Southeast A,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Unknown,Composite,No Deck/Porch,No Patio Cover/Carport,Non Combustible,241070.0,1984.0,1420  PINE CREEK WAY   PARADISE CA 95969,39.7655963224067,-121.592189187573,34.0,12.392846774894151,6.3,11,Peak Fire Season,November
88605,No Damage,15550.0,Calle Real ,Road,Goleta ,SBC,Santa Barbara,2021-10-11 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,709177.0,1964.0,15550 US HIGHWAY 101 GOLETA CA 93117,34.4785112747135,-120.153752151445,57.0,13.471861831832449,3.8,10,Moderate Season,October
43369,Destroyed (>50%),0.0,Maxwell,Drive,Paradise Central Southwest B,BTU,Butte,2018-11-08 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,No Eaves,"Mesh Screen <= 1/8""""",Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,164837.0,1949.0,5958  MAXWELL DR   PARADISE CA 95969,39.7624706616327,-121.612008643126,69.0,12.012718452401716,4.3,11,Peak Fire Season,November
28675,Destroyed (>50%),1441.0,Wagstaff ,Road,Paradise Northwest A,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,210120.0,1951.0,1441  WAGSTAFF RD   PARADISE CA 95969,39.7781756879735,-121.592145286905,67.0,12.2554388342418,6.3,11,Peak Fire Season,November
117944,No Damage,547.0,Acacia,Street,Sierra Madre,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Multi Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,429420.0,1968.0,"547 ACACIA ST, SIERRA MADRE, CA 91024",34.1700519,-118.0392912,57.0,12.97019306868045,4.8,1,Peak Fire Season,January
121386,No Damage,16723.0,Charmel,Lane,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Multi Story,Single Residence,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,393708.0,1966.0,"16723 CHARMEL LN, PACIFIC PALISADES, CA 90272",34.0583879,-118.5493145,59.0,12.883367336716262,4.7,1,Peak Fire Season,January
90972,No Damage,7422.0,Nevada ,Court,Corning,TGU,Tehama,2022-07-16 00:00:00,Mobile Home Double Wide,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,Combustible,Combustible,12821.0,1964.0,"7422 NEVADA CT, CORNING, CA 96021",40.01439794,-122.43928469,58.0,9.458917724547202,3.7,7,Moderate Season,July
78974,No Damage,1712.0,Crescent,Drive,Wofford Heights,KRN,Kern,2021-08-18 00:00:00,Single Family Residence Multi Story,Single Residence,Metal,Enclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,541216.0,1964.0,1712 CRESCENT DR WOFFORD HEIGHTS CA 93285,35.728110569772,-118.547004679592,57.0,13.201575586463187,2.7,8,Peak Fire Season,August
37295,Destroyed (>50%),6723.0,Ishi ,Drive,Magalia,BTU,Butte,2018-11-08 00:00:00,Mobile Home Double Wide,Single Residence,Asphalt,Unknown,No Vents,Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,15315.0,1972.0,6723  ISHI DR   MAGALIA CA 95954,39.8046036886404,-121.581946099935,46.0,9.636653312597184,6.2,11,Peak Fire Season,November
71064,Destroyed (>50%),2013.0,Bristlecone,Court,Santa Rosa,LNU,Sonoma,2017-10-08 00:00:00,Single Family Residence Multi Story,Single Residence,Fire Resistant,Unknown,Unknown,Combustible,Multi Pane, , , ,No Fence,424415.0,1964.0,2013 BRISTLECONE CT SANTA ROSA CA 95403,38.4935984560641,-122.705385151882,53.0,12.95846938529408,4.6,10,Moderate Season,October
95768,No Damage,45924.0,Los Gatos,Road,Coalinga,FKU,Fresno,2024-09-03 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,No Windows,Composite,No Deck/Porch,No Patio Cover/Carport,No Fence,214439.0,1940.0,"45924 LOS GATOS RD, COALINGA, CA 93210",36.2306663,-120.5663698,84.0,12.275785257941473,3.8,9,Moderate Season,September
15902,No Damage,6491.0,Pleasants Valley,Road,Solano County,LNU,Solano,2020-08-16 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,218989.0,1964.0,6491 PLEASANTS VALLEY RD VACAVILLE CA 95688,38.3717779670571,-122.025837618373,56.0,12.296781345655635,3.8,8,Peak Fire Season,August
93791,No Damage,28.0,North Point,Road,Chico,BTU,Butte,2024-07-24 00:00:00,Mobile Home Double Wide,Single Residence,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,48578.0,1979.0,"28 NORTH POINT RD, CHICO, CA 95973",39.8871485,-121.756275,45.0,10.79094661774158,3.7,7,Moderate Season,July
107392,Destroyed (>50%),603.0,Athens,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,244494.0,1908.0,"603 ATHENS ST, ALTADENA, CA 91001",34.1975273,-118.1327921,117.0,12.406950137790211,4.7,1,Peak Fire Season,January
26067,No Damage,0.0,Unknown ,Road,Stanislaus County,SCU,Stanislaus,2020-08-18 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,179852.0,1951.0,HWY 5 NEWMAN CA 95360,37.2428102864276,-121.347975486034,69.0,12.09989512955179,3.8,8,Peak Fire Season,August
105438,Destroyed (>50%),2823.0,Grandeur,Avenue,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,166594.0,1941.0,"2823 GRANDEUR AVE, ALTADENA, CA 91001",34.1936471,-118.1545529,84.0,12.023320996259708,4.8,1,Peak Fire Season,January
115456,Destroyed (>50%),2518.0,Ganesha ,Avenue,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,257327.0,1948.0,"2518 GANESHA AVE, ALTADENA, CA 91001",34.1891447,-118.1252533,77.0,12.458106814735428,4.8,1,Peak Fire Season,January
86990,Destroyed (>50%),354.0,Thompson Creek,Drive,Plumas County,LMU,Plumas,2021-07-13 00:00:00,Single Family Residence Single Story,Single Residence,Metal,Unknown,No Vents,Metal,Single Pane,Wood,Wood,Combustible,No Fence,96244.0,1964.0,354 THOMPSON CREEK DR 95983,40.2027994968814,-120.498758046875,57.0,11.474652302748735,3.2,7,Moderate Season,July
117240,Destroyed (>50%),3545.0,Glenrose,Avenue,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,106267.0,1948.0,"3545 GLENROSE AVE, ALTADENA, CA 91001",34.2041914,-118.1461993,77.0,11.573719484202817,4.8,1,Peak Fire Season,January
2420,Destroyed (>50%),955.0,Encina Grande ,Road,Butte County,BTU,Butte,2020-09-09 00:00:00,Mobile Home Double Wide,Single Residence,Wood,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,10200.0,1977.0,"955 ENCINA GRANDE RD, BERRY CREEK CA 95916",39.6327056400214,-121.453347372992,43.0,9.23024103368252,2.7,9,Moderate Season,September
84161,No Damage,1187.0,Highway 36,Road,Chester,LMU,Plumas,2021-07-13 00:00:00,Commercial Building Single Story,Nonresidential Commercial,Metal,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,164837.0,1964.0,1187 HIGHWAY 36 CHESTER CA 96020,40.2810822004566,-121.248697751998,57.0,12.012718452401716,3.8,7,Moderate Season,July
118686,No Damage,1421.0,Valencia ,Avenue,Pasadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,140886.0,1926.0,"1421 VALENCIA AVE, PASADENA, CA 91104",34.1706942,-118.0998937,99.0,11.855713429613152,3.8,1,Peak Fire Season,January
47584,Destroyed (>50%),1437.0,Country Oak,Drive,Paradise Northeast A,BTU,Butte,2018-11-08 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,244494.0,1992.0,1437  COUNTRY OAK DR   PARADISE CA 95969,39.7738482920142,-121.592915579685,26.0,12.406950137790211,6.3,11,Peak Fire Season,November
100434,Destroyed (>50%),5612.0,Donlon,Road,Somis,VNC,Ventura,2024-11-06 00:00:00,Mobile Home Single Wide,Single Residence,Metal,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,79207.0,1964.0,"5612 DONLON RD, SOMIS, CA 93066",34.2859187,-118.9887386,60.0,11.279832582802351,2.8,11,Peak Fire Season,November
7090,No Damage,0.0,North Spruce ,Place,Madera County,MMU,Madera,2020-09-04 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0.0,1964.0,SPRUCE PL NORTH FORK CA 93643,37.4156149569865,-119.368578271496,56.0,0.0,3.8,9,Moderate Season,September
768,No Damage,19502.0,Hidden Glen,Road,San Diego County,MVU,San Diego,2020-09-05 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,318498.0,1964.0,19502 HIDDEN GLEN RD ALPINE CA 91901,32.7756842693194,-116.73094385449,56.0,12.671374614272,3.8,9,Moderate Season,September
19387,Destroyed (>50%),0.0,State Highway 128,Road,Napa County,LNU,Napa,2020-08-16 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,No Eaves,No Vents,Metal,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,164837.0,1964.0,   ,38.434713459021,-122.1727900845,56.0,12.012718452401716,3.3,8,Peak Fire Season,August
122587,No Damage,666.0,Palisades,Drive,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Multi Family Residence Multi Story,Multiple Residence,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,431117.0,1995.0,"644 PALISADES DR, PACIFIC PALISADES, CA 90272",34.0491841,-118.5518699,30.0,12.974137113517012,3.2,1,Peak Fire Season,January
18692,Destroyed (>50%),7777.0,Mill Creek ,Road,Healdsburg,LNU,Sonoma,2020-08-16 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,463780.0,1995.0,7777 MILL CREEK RD HEALDSBURG CA 95448,38.6119095255377,-122.978147491914,25.0,13.047167737030849,4.8,8,Peak Fire Season,August
128073,Destroyed (>50%),640.0,Tabard ,Road,Malibu,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Multi Story,Single Residence,Tile,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,562763.0,1993.0,"640 TABARD RD, MALIBU, CA 90265",34.0773612,-118.6417512,32.0,13.240615636291604,3.2,1,Peak Fire Season,January
39782,Destroyed (>50%),3125.0,Neal,Road,Unincorporated,BTU,Butte,2018-11-08 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,163629.0,1984.0,3125  NEAL RD   PARADISE CA 95969,39.7230283332818,-121.659403249968,34.0,12.00536306042294,3.3,11,Peak Fire Season,November
5801,No Damage,55677.0,Cordwood,Road,Fresno County,FKU,Fresno,2020-09-04 00:00:00,Single Family Residence Multi Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0.0,1964.0,55666 CORDWOOD RD SHAVER LAKE CA 93664,37.1994463289507,-119.200599339265,56.0,0.0,3.8,9,Moderate Season,September
78925,No Damage,959.0,Alta Sierra ,Road,Wofford Heights,KRN,Kern,2021-08-18 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,365372.0,1964.0,959 ALTA SIERRA RD WOFFORD HEIGHTS CA 93285,35.7360147819789,-118.540230440017,57.0,12.808674028570307,2.8,8,Peak Fire Season,August
25616,No Damage,12800.0,Del Puerto Canyon,Road,Santa Clara County,SCU,Santa Clara,2020-08-18 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,No Eaves,No Vents,Wood,No Windows,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,101335.0,1964.0,12800 DEL PUERTO CANYON RD LIVERMORE CA 94550,37.3887860429074,-121.448266880834,56.0,11.526197007163468,2.8,8,Peak Fire Season,August
18572,No Damage,2509.0,Wagon Wheel,Drive,Napa County,LNU,Napa,2020-08-16 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,142326.0,2006.0,2509 WAGON WHEEL DR POPE VALLEY CA 94567,38.6975775904461,-122.376294562813,14.0,11.865882506065535,3.8,8,Peak Fire Season,August
15458,Destroyed (>50%),1061.0,Rimrock,Drive,Napa County,LNU,Napa,2020-08-16 00:00:00,Single Family Residence Multi Story,Single Residence,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,Non Combustible,Non Combustible,249620.0,1986.0,1061 RIMROCK DR NAPA CA 94558,38.5102894961228,-122.191255788801,34.0,12.427699046553675,3.7,8,Peak Fire Season,August
93544,Destroyed (>50%),3254.0,Sequoia ,Road,Caliente,KRN,Kern,2024-07-24 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,54774.0,1979.0,"3254 SEQUOIA RD, CALIENTE, CA 93518",35.4763816,-118.4457267,45.0,10.910989164463667,4.8,7,Moderate Season,July
38877,Destroyed (>50%),5565.0,Angel,Drive,Paradise Central Southeast B,BTU,Butte,2018-11-08 00:00:00,Utility Misc Structure,Other Minor Structure,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,15000.0,1973.0,5565  ANGEL DR   PARADISE CA 95969,39.7501155133443,-121.598682331719,45.0,9.61587214452889,6.3,11,Peak Fire Season,November
127091,Destroyed (>50%),14833.0,W Sunset,Boulevard,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Tile,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,394740.0,1951.0,"14833 W SUNSET BLVD, PACIFIC PALISADES, CA 90272",34.0427363,-118.5197452,74.0,12.885985132617957,3.3,1,Peak Fire Season,January
107727,No Damage,2078.0,Navarro,Avenue,Pasadena,LAC,Los Angeles,2025-01-07 08:02:01,Utility Misc Structure,Other Minor Structure,Asphalt,No Eaves,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,47891.0,1928.0,"2078 NAVARRO AVE, PASADENA, CA 91103",34.1815542,-118.1530399,97.0,10.776703754836735,3.8,1,Peak Fire Season,January
12117,Destroyed (>50%),1236.0,Los Alamos,Road,Santa Rosa,LNU,Sonoma,2020-09-27 00:00:00,Single Family Residence Single Story,Single Residence,Metal,Unknown,Unknown,Unknown,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,8925.0,1964.0,1236 LOS ALAMOS RD SANTA ROSA CA 95409,38.477974069139,-122.612486921515,56.0,9.096723645189215,2.8,9,Moderate Season,September
106348,No Damage,2674.0,Calanda ,Avenue,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,74099.0,1942.0,"2674 CALANDA AVE, ALTADENA, CA 91001",34.1914752,-118.1571609,83.0,11.213170811284177,4.8,1,Peak Fire Season,January
94782,No Damage,11600.0,Caliente Bodfish,Road,Caliente,KRN,Kern,2024-07-24 00:00:00,Utility Misc Structure,Other Minor Structure,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,305576.0,1998.0,"11600 CALIENTE BODFISH RD, CALIENTE, CA 93518",35.4533285,-118.5290811,26.0,12.629957071662087,3.3,7,Moderate Season,July
108218,Destroyed (>50%),983.0,Athens,Street,Altadena,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,127836.0,1942.0,"983 ATHENS ST, ALTADENA, CA 91001",34.1975066,-118.1294097,83.0,11.758511293891209,4.8,1,Peak Fire Season,January
88779,No Damage,262.0,Main,Street,Johnsondale ,TUU,Tulare,2021-09-10 00:00:00,Single Family Residence Single Story,Single Residence,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,Wood,Combustible,No Fence,533980.0,1964.0,354  SCHOOL ST CA 93238,35.976431536309,-118.540193781567,57.0,13.188115536784986,3.7,9,Moderate Season,September
2263,Destroyed (>50%),169.0,Fairweather,Court,Butte County,BTU,Butte,2020-09-09 00:00:00,Single Family Residence Single Story,Single Residence,Metal,Unknown,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1773.0,1976.0,"169 FAIRWEATHER CT, BERRY CREEK CA 95916",39.6363954340988,-121.434108568675,44.0,7.480992162869525,2.8,9,Moderate Season,September
109195,Destroyed (>50%),2661.0,Washington ,Boulevard,Pasadena,LAC,Los Angeles,2025-01-07 08:02:01,Commercial Building Multi Story,Nonresidential Commercial,Metal,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,Combustible,No Fence,302336.0,1948.0,"2661 E WASHINGTON BLVD, PASADENA, CA 91107",34.169493,-118.0954429,77.0,12.619297568249777,3.8,1,Peak Fire Season,January
124452,No Damage,1394.0,Avenida De Cortez,Road,Pacific Palisades,LAC,Los Angeles,2025-01-07 08:02:01,Single Family Residence Multi Story,Single Residence,Tile,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,372684.0,1973.0,"1394 AVENIDA DE CORTEZ, PACIFIC PALISADES, CA 90272",34.0726183,-118.5623494,52.0,12.828488837810093,2.3,1,Peak Fire Season,January
